Wavelength (nm),Power (W)
349.989,8.797423459300008e-08
359.994,1.00432830111e-07
369.997,1.150617145e-07
379.995,1.4157094419900001e-07
389.991,1.8810833265000008e-07
399.982,2.3864328080699985e-07
409.97,2.9271722615000004e-07
420.034,3.4914337544999994e-07
430.014,3.805884728000001e-07
439.989,4.3710551767e-07
449.961,5.059587138699999e-07
460.008,5.697983178099999e-07
469.972,6.271094378499999e-07
480.01,6.8921106931e-07
489.964,7.541220525899997e-07
499.993,8.080167550200003e-07
510.018,8.564824491899997e-07
520.037,8.975740553300003e-07
529.972,9.425767962000001e-07
539.982,9.622626205500007e-07
549.986,9.827168056499997e-07
559.985,1.0208172764299993e-06
569.979,1.0289690826100002e-06
579.967,1.0301399532900002e-06
590.029,1.03721585868e-06
600.006,1.0357495724300002e-06
609.977,1.0045257624799993e-06
620.021,9.597398343500001e-07
629.981,9.335534370699999e-07
640.013,9.158130996e-07
650.039,8.912535756200003e-07
659.98,8.508198194800005e-07
669.994,8.023207599100002e-07
680.001,7.546443205699998e-07
689.983,8.8551148623e-07
699.979,9.035853781400001e-07
709.968,9.0695753636e-07
720.029,8.951243098299999e-07
730.004,8.752894078699999e-07
739.972,8.527535825599998e-07
750.011,8.269852625499994e-07
