Wavelength (nm),Current (A)
349.973,6.0042412025555575e-09
359.99,1.1180641363666671e-08
370.003,1.7719989878888886e-08
380.013,2.859190471888887e-08
390.019,4.838375977000003e-08
400.022,7.443417656222223e-08
410.021,1.0592686846222218e-07
420.016,1.445027210555556e-07
430.007,1.7318535168888883e-07
439.994,2.139410137444444e-07
449.977,2.6431765504444455e-07
460.035,3.1606428117777777e-07
470.01,3.6550460494444434e-07
479.98,4.173194775777778e-07
490.025,4.6853292244444426e-07
499.985,5.137621725666667e-07
510.021,5.595007853555556e-07
519.972,5.934888230555557e-07
529.998,6.265272293888891e-07
540.019,6.498323387777779e-07
550.034,6.613806655555552e-07
559.965,6.796371666555554e-07
569.97,7.07124409188889e-07
579.97,7.224397479e-07
589.964,7.434829870888885e-07
600.032,7.671674547666667e-07
610.014,7.643453110666664e-07
619.991,7.395233540777772e-07
629.962,7.169876278555555e-07
640.006,7.037576065666665e-07
649.964,6.891156360333333e-07
659.996,6.567947171000001e-07
670.021,5.760992425888885e-07
680.039,3.8429959849999994e-07
690.015,1.8164782061111105e-07
700.014,7.570798417555552e-08
710.006,2.9204926896666658e-08
719.99,1.1119248430000001e-08
729.968,4.848760580444445e-09
740.018,2.660514688666666e-09
749.981,1.8435216246666666e-09
