Wavelength (nm),Current (A)
350.005,3.614533943555556e-09
360.018,6.063798375111112e-09
370.028,9.029939500333332e-09
380.034,1.472662534111111e-08
390.036,2.621466783e-08
400.035,4.114488669000001e-08
410.031,5.897198121666666e-08
420.022,8.114704583333331e-08
430.009,9.90710447344444e-08
439.993,1.2564206406666666e-07
449.972,1.5872318792222224e-07
460.026,1.921099041999999e-07
469.997,2.2149907268888884e-07
479.963,2.552597318333332e-07
490.005,2.8908372135555546e-07
499.962,3.1910908427777775e-07
509.993,3.473400237777778e-07
520.02,3.7077023213333344e-07
529.963,3.9409972558888893e-07
539.98,4.1009516081111093e-07
549.992,4.24933499511111e-07
559.998,4.346005500222223e-07
570.0,4.575817420444442e-07
579.995,4.654223347000002e-07
589.986,4.7544404555555545e-07
599.97,4.832711690999999e-07
610.028,4.779138612555556e-07
620.001,4.618504709555556e-07
629.968,4.498883321444444e-07
640.008,4.453999625111109e-07
649.963,4.3876674121111104e-07
659.991,4.225635671555555e-07
670.012,3.984158785999998e-07
680.026,3.7459852772222204e-07
690.032,3.9803722885555557e-07
700.032,4.0713695551111095e-07
710.026,4.0416019413333336e-07
720.012,3.830436823333333e-07
729.991,3.471614654111111e-07
739.964,2.976765459666666e-07
750.007,2.3361839082222227e-07
