Wavelength (nm),Power (W)
350.005,1.0025423917899998e-07
360.018,1.2773263741199998e-07
370.028,1.5637890684300001e-07
380.034,1.9110108617499998e-07
390.036,2.5545214252000016e-07
400.035,3.3072650459999994e-07
410.031,4.1104938810000015e-07
420.022,4.963087630700002e-07
430.009,5.200162701999998e-07
439.993,5.967136737e-07
449.972,6.949063190999995e-07
460.026,7.8723766788e-07
469.997,8.667992139500007e-07
479.963,9.581718408399997e-07
490.005,1.0430152676200002e-06
499.962,1.13817373521e-06
509.993,1.21093759395e-06
520.02,1.2649810406200002e-06
529.963,1.3262969037400004e-06
539.98,1.3621337245600008e-06
549.992,1.3901517314599994e-06
559.998,1.4038873336600002e-06
570.0,1.4567349801599994e-06
579.995,1.464523295500001e-06
589.986,1.4630268646299994e-06
599.97,1.4846579398799994e-06
610.028,1.453342441660001e-06
620.001,1.3982244314400004e-06
629.968,1.3617039144399987e-06
640.008,1.3427548298899991e-06
649.963,1.32198767689e-06
659.991,1.2726433823799994e-06
670.012,1.2022869649100002e-06
680.026,1.1373748630899999e-06
690.032,1.23346471465e-06
700.032,1.27913090862e-06
710.026,1.3058701989399996e-06
720.012,1.3076868685499995e-06
729.991,1.2833022401699994e-06
739.964,1.2586692162299996e-06
750.007,1.2196533129200002e-06
