Wavelength (nm),Power (W)
350.005,1.2113748032099992e-07
360.018,1.3955090367499997e-07
370.028,1.6040047995999993e-07
380.034,1.9442600961900017e-07
390.036,2.6026215658000005e-07
400.035,3.3704483315000007e-07
410.031,4.1226432502e-07
420.022,5.063339615900002e-07
430.009,5.526366558399996e-07
439.993,6.3425517223e-07
449.972,7.422960183400005e-07
460.026,8.463183878500002e-07
469.997,9.300712560199996e-07
479.963,1.0241893326200005e-06
490.005,1.1089954407400005e-06
499.962,1.18778761394e-06
509.993,1.2621087193700002e-06
520.02,1.315724187489999e-06
529.963,1.3756515716100007e-06
539.98,1.4056815445100004e-06
549.992,1.4451692044199994e-06
559.998,1.4590241074699993e-06
570.0,1.5120350150300006e-06
579.995,1.5256294335999994e-06
589.986,1.5403873498600004e-06
599.97,1.5508367596300005e-06
610.028,1.5179471802599997e-06
620.001,1.4645385039199993e-06
629.968,1.4245912791099998e-06
640.008,1.4048689105000003e-06
649.963,1.3853680121399996e-06
659.991,1.3350808137300004e-06
670.012,1.262915994880001e-06
680.026,1.1930580266e-06
690.032,1.2852957916999998e-06
700.032,1.3337645958700005e-06
710.026,1.3611386709699993e-06
720.012,1.3589692127899994e-06
729.991,1.3429324462299987e-06
739.964,1.3163624480799999e-06
750.007,1.28492882713e-06
