Wavelength (nm),Current (A)
349.973,5.802123445888887e-09
359.99,1.0812257124999996e-08
370.003,1.7035741816666665e-08
380.013,2.7381665901111103e-08
390.019,4.640897457888887e-08
400.022,7.144933654888887e-08
410.021,1.0185817176777778e-07
420.016,1.3905824577777775e-07
430.007,1.659356335666666e-07
439.994,2.043296377777777e-07
449.977,2.5363378925555557e-07
460.035,3.032560901666667e-07
470.01,3.502598680444443e-07
479.98,4.00014244422222e-07
490.025,4.503708839555555e-07
499.985,4.95058087188889e-07
510.021,5.395766676777774e-07
519.972,5.742648256444443e-07
529.998,6.085746187222226e-07
540.019,6.321295685333333e-07
550.034,6.450955851555555e-07
559.965,6.652872657444444e-07
569.97,6.945017083333334e-07
579.97,7.076977268555554e-07
589.964,7.206756538444444e-07
600.032,7.387383159000002e-07
610.014,7.357362694555557e-07
619.991,7.156819745444446e-07
629.962,6.99299798e-07
640.006,6.955066881888888e-07
649.964,6.901657358555558e-07
659.996,6.676813565000004e-07
670.021,6.175889926111112e-07
680.039,4.793380493333335e-07
690.015,2.539992838111112e-07
700.014,9.810981950333337e-08
710.006,3.394492034333332e-08
719.99,1.1919158175555555e-08
729.968,4.934095469999997e-09
740.018,2.659945121888889e-09
749.981,1.8380899421111105e-09
