Wavelength (nm),Power (W)
349.973,1.1009786358500004e-07
359.99,1.3434618434100002e-07
370.003,1.7033103106499996e-07
380.013,2.347418973949999e-07
390.019,3.175388612500001e-07
400.022,4.035475176099997e-07
410.021,4.9641195e-07
420.016,5.9171843527e-07
430.007,6.331443134399997e-07
439.994,7.361046658800004e-07
449.977,8.374145321600003e-07
460.035,9.3182352827e-07
470.01,1.0163036600299994e-06
479.98,1.1157869857899998e-06
490.025,1.1963569958e-06
499.985,1.277209235000001e-06
510.021,1.3419401960699996e-06
519.972,1.4051113311200007e-06
529.998,1.4642169043299994e-06
540.019,1.4859521149400003e-06
550.034,1.5011070672299987e-06
559.965,1.5649928865699993e-06
569.97,1.5887848247200004e-06
579.97,1.5998967319699993e-06
589.964,1.61952160179e-06
600.032,1.6032334769999995e-06
610.014,1.5497351728599998e-06
619.991,1.4927727619400009e-06
629.962,1.4566845953799992e-06
640.006,1.4313043976699998e-06
649.964,1.3831568332100002e-06
659.996,1.3065781587900006e-06
670.021,1.22026472614e-06
680.039,1.1517906636299999e-06
690.015,1.2364293116600011e-06
700.014,1.2759557006100003e-06
710.006,1.2901056628800007e-06
719.99,1.2837890010999998e-06
729.968,1.2629027719300005e-06
740.018,1.2361612533899999e-06
749.981,1.2014603612799994e-06
