Wavelength (nm),Current (A)
349.973,4.735717891222221e-09
359.99,8.948992741777777e-09
370.003,1.4384627256666663e-08
380.013,2.3756810702222224e-08
390.019,4.1125709002222214e-08
400.022,6.393618458666667e-08
410.021,9.223714339888887e-08
420.016,1.2680837667777773e-07
430.007,1.5218823010000002e-07
439.994,1.8783894562222215e-07
449.977,2.3366059857777784e-07
460.035,2.802083947777777e-07
470.01,3.242667949888888e-07
479.98,3.712003167111111e-07
490.025,4.191541721666666e-07
499.985,4.615957768555556e-07
510.021,5.035907427444444e-07
519.972,5.382858869555553e-07
529.998,5.721252743444446e-07
540.019,5.964837063222222e-07
550.034,6.093684879333335e-07
559.965,6.297961638000001e-07
569.97,6.586333227111112e-07
579.97,6.707449371999997e-07
589.964,6.830892896555554e-07
600.032,6.996179653999999e-07
610.014,6.961468442000001e-07
619.991,6.76416147488889e-07
629.962,6.622459750222222e-07
640.006,6.593903111666665e-07
649.964,6.553412818888889e-07
659.996,6.340363295444444e-07
670.021,5.878197987777777e-07
680.039,4.630204263666667e-07
690.015,2.6932694043333333e-07
700.014,1.1938192058888894e-07
710.006,5.39968882788889e-08
719.99,2.9199655725555558e-08
729.968,1.823115311555555e-08
740.018,1.1621182846666667e-08
749.981,7.220500660777778e-09
