Wavelength (nm),Power (W)
349.973,1.2128463527199992e-07
359.99,1.5173632184399994e-07
370.003,1.961107277050001e-07
380.013,2.7546004772999985e-07
390.019,3.795024344099999e-07
400.022,4.863201783299998e-07
410.021,6.019456660000003e-07
420.016,7.2075911558e-07
430.007,7.704922797199996e-07
439.994,8.918676115600003e-07
449.977,1.0136800088400003e-06
460.035,1.1307333267100004e-06
470.01,1.23203627735e-06
479.98,1.353071454e-06
490.025,1.4481589551300003e-06
499.985,1.5475076952500004e-06
510.021,1.61937662208e-06
519.972,1.691734011279999e-06
529.998,1.7499594991199997e-06
540.019,1.774740338959999e-06
550.034,1.7806411908500004e-06
559.965,1.858616999949999e-06
569.97,1.88758738071e-06
579.97,1.888219578709999e-06
589.964,1.9107723808300006e-06
600.032,1.8926761458200014e-06
610.014,1.8260207495200015e-06
619.991,1.7625529755400007e-06
629.962,1.7107967746700009e-06
640.006,1.6779395263900005e-06
649.964,1.6191489493300001e-06
659.996,1.5276999971999996e-06
670.021,1.4286549839500002e-06
680.039,1.34270242201e-06
690.015,1.5256779209700001e-06
700.014,1.5712390932700008e-06
710.006,1.5888600762899995e-06
719.99,1.5767307553600006e-06
729.968,1.5507572169700008e-06
740.018,1.5174941012000001e-06
749.981,1.4786532443500018e-06
