Wavelength (nm),Current (A)
349.99,3.4390506472222223e-09
359.996,5.988702188666664e-09
369.998,9.117570257222222e-09
379.997,1.5197857928888893e-08
389.992,2.6086906608888877e-08
399.984,3.970509129666666e-08
409.971,5.590482176000001e-08
420.035,7.513945746444447e-08
430.015,8.757786136000006e-08
439.991,1.0836506308444447e-07
449.963,1.3310912672222223e-07
460.01,1.6067900852222213e-07
469.973,1.8186657768888888e-07
480.012,2.0853380667777784e-07
489.966,2.3290145456666685e-07
499.995,2.5786421161111117e-07
510.02,2.785793592777777e-07
520.039,2.9626756113333335e-07
529.974,3.132672815111111e-07
539.984,3.2356793748888895e-07
549.988,3.3355911865555544e-07
559.987,3.512221060777777e-07
569.981,3.555675863444445e-07
579.969,3.5934587345555545e-07
590.031,3.654931195111112e-07
600.008,3.6704753235555546e-07
609.979,3.5747909782222214e-07
620.024,3.438852315111112e-07
629.983,3.3651448849999996e-07
640.016,3.3391421552222217e-07
649.963,3.291516194555556e-07
659.983,3.1066043453333307e-07
669.997,2.8626111636666674e-07
680.004,2.535565421222223e-07
689.986,2.7990695468888876e-07
699.982,2.617609289666667e-07
709.971,2.4807162182222227e-07
720.031,2.269970313555555e-07
730.006,2.025092565111112e-07
739.974,1.710325806444444e-07
750.014,1.3210305818888898e-07
