Wavelength (nm),Current (A)
349.989,3.517593019777779e-09
359.994,6.191722703555553e-09
369.997,9.292968422888889e-09
379.995,1.535599489777778e-08
389.991,2.6118804471111117e-08
399.982,3.934443497999999e-08
409.97,5.4932740675555564e-08
420.034,7.418083005888888e-08
430.014,8.961691393777775e-08
439.989,1.1317272051111111e-07
449.961,1.3981236454444438e-07
460.008,1.6689376361111106e-07
469.972,1.9031435341111123e-07
480.01,2.1736789021111117e-07
489.964,2.410487232777778e-07
499.993,2.6459152275555543e-07
510.018,2.8503823408888877e-07
520.037,3.0324146319999996e-07
529.972,3.2059761784444445e-07
539.982,3.318585246777777e-07
549.986,3.428106442333335e-07
559.985,3.657551810111114e-07
569.979,3.689379869444446e-07
579.967,3.741747715666668e-07
590.029,3.830352732777778e-07
600.006,3.8617570984444434e-07
609.977,3.7776650687777776e-07
620.021,3.654417749666668e-07
629.981,3.586300250777775e-07
640.013,3.5680100091111104e-07
650.039,3.5082775323333325e-07
659.98,3.369523681222221e-07
669.994,3.1815133167777786e-07
680.001,3.0054154234444436e-07
689.983,3.448398544777777e-07
699.979,3.5254711066666656e-07
709.968,3.5359307205555547e-07
720.029,3.4491674707777774e-07
730.004,3.279131952555555e-07
739.972,2.9414896465555546e-07
750.011,2.441950661999999e-07
