Wavelength (nm),Power (W)
349.99,9.321445400700005e-08
359.996,1.0821208338999995e-07
369.998,1.2554108827900003e-07
379.997,1.5392597554499994e-07
389.992,2.04507048863e-07
399.984,2.5822307617e-07
409.971,3.1746118380999976e-07
420.035,3.8006065549000006e-07
430.015,4.1003980087999973e-07
439.991,4.7306886402000003e-07
449.963,5.460638087100001e-07
460.01,6.179798545399998e-07
469.973,6.766445911999999e-07
480.012,7.505458059799991e-07
489.966,8.166181997100001e-07
499.995,8.8053731873e-07
510.02,9.358546614600004e-07
520.039,9.893518421499998e-07
529.974,1.0349984461800003e-06
539.984,1.0540542041699996e-06
549.988,1.0755340664799996e-06
559.987,1.11923899452e-06
569.981,1.1249080236600002e-06
579.969,1.1257790276800003e-06
590.031,1.1303151978900004e-06
600.008,1.12884676079e-06
609.979,1.0944649742399997e-06
620.024,1.0446029472500002e-06
629.983,1.0161136677299997e-06
640.016,9.923247940799995e-07
649.963,9.654564269e-07
659.983,9.185962642200004e-07
669.997,8.655345427199999e-07
680.004,8.1021872802e-07
689.986,9.8606159981e-07
699.982,1.0036758885600002e-06
709.971,1.00298907393e-06
720.031,9.806920652799998e-07
730.006,9.567975908100003e-07
739.974,9.265742116200008e-07
750.014,8.915419993900006e-07
