Wavelength (nm),Power (W)
350.005,1.0508661692299996e-07
360.018,1.2481791909699996e-07
370.028,1.5280659240099998e-07
380.034,1.8589642479699994e-07
390.036,2.502836389699999e-07
400.035,3.2724406794999996e-07
410.031,4.0973848178999985e-07
420.022,4.928913494999998e-07
430.009,5.405660296200002e-07
439.993,6.236835321199998e-07
449.972,7.287445379099998e-07
460.026,8.268972880000001e-07
469.997,9.092753075499999e-07
479.963,1.0048679595800005e-06
490.005,1.0886966010800003e-06
499.962,1.1724992774100004e-06
509.993,1.2469145093800007e-06
520.02,1.3036750481999993e-06
529.963,1.3652261991899996e-06
539.98,1.4026631641799993e-06
549.992,1.42712433272e-06
559.998,1.4497222509100004e-06
570.0,1.4989334112699993e-06
579.995,1.512911403519999e-06
589.986,1.5214428247600002e-06
599.97,1.5355984186200003e-06
610.028,1.5011387749999988e-06
620.001,1.4503149872800007e-06
629.968,1.4100021837900001e-06
640.008,1.3902655508900004e-06
649.963,1.3619190650399995e-06
659.991,1.3085947591399995e-06
670.012,1.2404059964499998e-06
680.026,1.17278431649e-06
690.032,1.2653485317299996e-06
700.032,1.31435849992e-06
710.026,1.3345101575099998e-06
720.012,1.33238712463e-06
729.991,1.3063732927200015e-06
739.964,1.2807674113800003e-06
750.007,1.2414380143200007e-06
