Wavelength (nm),Power (W)
350.005,1.1493998208800001e-07
360.018,1.3452388912399995e-07
370.028,1.5476416627800004e-07
380.034,1.8617280454899994e-07
390.036,2.463054289700001e-07
400.035,3.242966331699999e-07
410.031,4.0079777409e-07
420.022,4.817585494400001e-07
430.009,5.2001852086e-07
439.993,5.933775546100003e-07
449.972,6.9165861103e-07
460.026,7.841162897200001e-07
469.997,8.633431550899999e-07
479.963,9.560493526800003e-07
490.005,1.0345364697100004e-06
499.962,1.1158096746099998e-06
509.993,1.1873360835700004e-06
520.02,1.2421575882699996e-06
529.963,1.2957850344600004e-06
539.98,1.3314556941400002e-06
549.992,1.36743801712e-06
559.998,1.3843131699799998e-06
570.0,1.4357680685899988e-06
579.995,1.444764062540001e-06
589.986,1.4589541814799996e-06
599.97,1.46835220909e-06
610.028,1.439672394680001e-06
620.001,1.3836081166299996e-06
629.968,1.3550374068999995e-06
640.008,1.3375421872199994e-06
649.963,1.3180119003499996e-06
659.991,1.2628003799600003e-06
670.012,1.19507517756e-06
680.026,1.1276413235799993e-06
690.032,1.23248353304e-06
700.032,1.2705877833499997e-06
710.026,1.2915972529900003e-06
720.012,1.28879916754e-06
729.991,1.2695148842300002e-06
739.964,1.2370717673199999e-06
750.007,1.2028894669600003e-06
