Wavelength (nm),Power (W)
349.99,1.1123704378700003e-07
359.996,1.242792938779999e-07
369.998,1.4039448757899993e-07
379.997,1.6740880610900006e-07
389.992,2.1246812416299992e-07
399.984,2.6450667932000005e-07
409.971,3.2152750186999996e-07
420.035,3.808290543899998e-07
430.015,4.1272841812999997e-07
439.991,4.7472086561000043e-07
449.963,5.476152944100001e-07
460.01,6.193382296400002e-07
469.973,6.814214353300004e-07
480.012,7.507592792400001e-07
489.966,8.155200694900002e-07
499.995,8.768562824700002e-07
510.02,9.283241814099999e-07
520.039,9.731172767100002e-07
529.974,1.0180523665399999e-06
539.984,1.0418211568e-06
549.988,1.06442086234e-06
559.987,1.1070959809200006e-06
569.981,1.11275748481e-06
579.969,1.1135917212899993e-06
590.031,1.1184641386000006e-06
600.008,1.1164949509900002e-06
609.979,1.0831721303499997e-06
620.024,1.03333589543e-06
629.983,1.0027108913599991e-06
640.016,9.8029676143e-07
649.963,9.543980263100007e-07
659.983,9.066616013599997e-07
669.997,8.531201791299998e-07
680.004,8.006875168600003e-07
689.986,9.6395040082e-07
699.982,9.810632517199992e-07
709.971,9.8101344943e-07
720.031,9.620471516800007e-07
730.006,9.358509211500006e-07
739.974,9.081512405400002e-07
750.014,8.733872263399999e-07
