Wavelength (nm),Current (A)
349.99,3.660128760666665e-09
359.996,6.624989500000001e-09
369.998,1.0060664774555548e-08
379.997,1.6905667195555554e-08
389.992,2.959140096666665e-08
399.984,4.5586357523333324e-08
409.971,6.47081615644444e-08
420.035,8.93663204511111e-08
430.015,1.0951841985222221e-07
439.991,1.3925863247777778e-07
449.963,1.7382506707777778e-07
460.01,2.0898685676666672e-07
469.973,2.410667681444444e-07
480.012,2.7781212409999986e-07
489.966,3.103156108333332e-07
499.995,3.406566457666666e-07
510.02,3.6686209382222225e-07
520.039,3.9006812681111105e-07
529.974,4.129760471888888e-07
539.984,4.2630300017777774e-07
549.988,4.396068355666667e-07
559.987,4.631391276222221e-07
569.981,4.704938130333336e-07
579.969,4.764452229555556e-07
590.031,4.857648250222222e-07
600.008,4.914119985555554e-07
609.979,4.7579551957777765e-07
620.024,4.565182394444444e-07
629.983,4.438835337444443e-07
640.016,4.367235061333335e-07
649.963,4.243325195777777e-07
659.983,4.022088853444445e-07
669.997,3.7492780982222243e-07
680.004,3.4975443678888876e-07
689.986,4.0404792011111113e-07
699.982,4.0786332570000004e-07
709.971,3.981800327999998e-07
720.031,3.747692598333332e-07
730.006,3.3648497708888897e-07
739.974,2.780651977222223e-07
750.014,2.1052238816666674e-07
