Wavelength (nm),Current (A)
349.989,5.4177368082222205e-09
359.994,1.0307552568555555e-08
369.997,1.6189217611111104e-08
379.995,2.6954865265555548e-08
389.991,4.58462865222222e-08
399.982,6.911065553444442e-08
409.97,9.748274572222218e-08
420.034,1.312645204555556e-07
430.014,1.5409809577777777e-07
439.989,1.8956292647777768e-07
449.961,2.3163119818888885e-07
460.008,2.7588393685555557e-07
469.972,3.1496055067777776e-07
480.01,3.604120704444442e-07
489.964,4.0207945583333345e-07
499.993,4.425520186666665e-07
510.018,4.782215811888886e-07
520.037,5.087644533999999e-07
529.972,5.385397248888889e-07
539.982,5.558389165666664e-07
549.986,5.727108266555552e-07
559.985,6.045794783888886e-07
569.979,6.132998132333331e-07
579.967,6.194791603222221e-07
590.029,6.326685910444442e-07
600.006,6.371331797333333e-07
609.977,6.231440824666667e-07
620.021,6.020411284444442e-07
629.981,5.918704376333332e-07
640.013,5.910665437555554e-07
650.039,5.826855394222221e-07
659.98,5.57865367988889e-07
669.994,5.043146461888887e-07
680.001,3.6396987411111083e-07
689.983,1.9569944615555563e-07
699.979,7.354268903222225e-08
709.968,2.803572251999999e-08
720.029,1.267572852333333e-08
730.004,6.779024985222219e-09
739.972,4.065877023666667e-09
750.011,2.6796243652222215e-09
