Wavelength (nm),Current (A)
349.973,8.792909213111106e-09
359.99,1.4641971182222213e-08
370.003,2.2931832662222222e-08
380.013,3.9172573991111116e-08
390.019,6.349805873000002e-08
400.022,9.197723098333334e-08
410.021,1.285291899444444e-07
420.016,1.6901659211111117e-07
430.007,1.93317816088889e-07
439.994,2.3725818825555557e-07
449.977,2.8300981463333326e-07
460.035,3.295857286e-07
470.01,3.715687415222221e-07
479.98,4.1978700212222225e-07
490.025,4.599069107222223e-07
499.985,5.010183207333333e-07
510.021,5.357550568333334e-07
519.972,5.670714208555555e-07
529.998,5.929960584444443e-07
540.019,6.07309926822222e-07
550.034,6.176126606444445e-07
559.965,6.458980401000001e-07
569.97,6.591843885333329e-07
579.97,6.647893047111116e-07
589.964,6.780710627888888e-07
600.032,6.811845964777778e-07
610.014,6.647524123444447e-07
619.991,6.461926083999999e-07
629.962,6.367141193777777e-07
640.006,6.280764208888885e-07
649.964,6.041921212777773e-07
659.996,5.549958992555556e-07
670.021,4.703368583555555e-07
680.039,3.568510005e-07
690.015,2.981233543444445e-07
700.014,2.463122028444445e-07
710.006,1.9929214055555548e-07
719.99,1.528077894888888e-07
729.968,1.0875790497444442e-07
740.018,7.066104744777777e-08
749.981,4.15226219522222e-08
