Wavelength (nm),Power (W)
349.989,7.5760149338e-08
359.994,8.972367015599997e-08
369.997,1.077910029e-07
379.995,1.3847768517699987e-07
389.991,1.89948175633e-07
399.982,2.4084434809599983e-07
409.97,2.9870171144e-07
420.034,3.6156137425e-07
430.014,3.917353619700001e-07
439.989,4.5812856326999997e-07
449.961,5.3327324393e-07
460.008,6.079958959399997e-07
469.972,6.688685724800001e-07
480.01,7.439359944600002e-07
489.964,8.080488379600002e-07
499.993,8.7304059261e-07
510.018,9.272689229200006e-07
520.037,9.754796528099995e-07
529.972,1.02560844118e-06
539.982,1.0491757484199995e-06
549.986,1.07370279637e-06
559.985,1.1148437055799996e-06
569.979,1.1201759980899998e-06
579.967,1.1225369444799994e-06
590.029,1.1306875464400003e-06
600.006,1.1262490517499993e-06
609.977,1.0937330333100004e-06
620.021,1.0425117093300002e-06
629.981,1.0119126228100007e-06
640.013,9.889930046099995e-07
650.039,9.596486862400003e-07
659.98,9.121450463700001e-07
669.994,8.596571478899998e-07
680.001,8.0343229347e-07
689.983,9.8045485517e-07
699.979,9.986356064900001e-07
709.968,9.9778909318e-07
720.029,9.803580502500001e-07
730.004,9.539285630199996e-07
739.972,9.258394523899998e-07
750.011,8.908291347300001e-07
