Wavelength (nm),Current (A)
349.973,3.4769120317777773e-09
359.99,5.469948805333334e-09
370.003,8.28559899766667e-09
380.013,1.4142129498888886e-08
390.019,2.2844488731111104e-08
400.022,3.3150603578888885e-08
410.021,4.5647005516666675e-08
420.016,6.152611389222223e-08
430.007,7.235383955222219e-08
439.994,9.053992119555558e-08
449.977,1.0962029113777777e-07
460.035,1.2901553871111107e-07
470.01,1.4689149896666668e-07
479.98,1.6679170065555556e-07
490.025,1.840397806777778e-07
499.985,2.0161713234444444e-07
510.021,2.1526072498888885e-07
519.972,2.2912633012222226e-07
529.998,2.4039744797777774e-07
540.019,2.479643124555556e-07
550.034,2.557978489333334e-07
559.965,2.7211379474444446e-07
569.97,2.8239154493333334e-07
579.97,2.8950289193333337e-07
589.964,2.9804010178888883e-07
600.032,3.011305875e-07
610.014,2.95421088511111e-07
619.991,2.8710170236666664e-07
629.962,2.8197218832222226e-07
640.006,2.78951545011111e-07
649.964,2.7079391897777786e-07
659.996,2.571919825111112e-07
670.021,2.4259256703333323e-07
680.039,2.2914334428888885e-07
690.015,2.4264931117777777e-07
700.014,2.498135966888888e-07
710.006,2.5054347356666675e-07
719.99,2.407821093222223e-07
729.968,2.2223367755555549e-07
740.018,1.9334735353333324e-07
749.981,1.5204365546666664e-07
