Wavelength (nm),Current (A)
349.989,5.5816856881111116e-09
359.994,1.0373057286555552e-08
369.997,1.5921427468888883e-08
379.995,2.6405851143333338e-08
389.991,4.53906750733333e-08
399.982,6.79130547e-08
409.97,9.413144914000004e-08
420.034,1.2506769600000003e-07
430.014,1.469484416666667e-07
439.989,1.816571279444445e-07
449.961,2.2224417019999993e-07
460.008,2.6444843181111106e-07
469.972,2.999452651111111e-07
480.01,3.407005582e-07
489.964,3.766796050666668e-07
499.993,4.114085536222222e-07
510.018,4.42725838788889e-07
520.037,4.6967303483333303e-07
529.972,4.956937296888887e-07
539.982,5.106071911111111e-07
549.986,5.250734636111108e-07
559.985,5.505283312999999e-07
569.979,5.580042282666666e-07
579.967,5.626604217444443e-07
590.029,5.720316207999999e-07
600.006,5.741646342222222e-07
609.977,5.578183068222223e-07
620.021,5.340023109222223e-07
629.981,5.186248715222223e-07
640.013,5.118934885666663e-07
650.039,5.012974060777777e-07
659.98,4.793730914999998e-07
669.994,4.4588437688888867e-07
680.001,4.011971234555557e-07
689.983,4.302627661333333e-07
699.979,4.062740432111111e-07
709.968,3.8098877773333326e-07
720.029,3.4228328145555566e-07
730.004,2.9490064085555544e-07
739.972,2.3746402368888892e-07
750.011,1.733117438222223e-07
