Wavelength (nm),Current (A)
350.005,2.6009089547777778e-09
360.018,4.206316481666667e-09
370.028,6.138438324444443e-09
380.034,9.871717164000003e-09
390.036,1.757231615777777e-08
400.035,2.7747807400000013e-08
410.031,4.0035031981111104e-08
420.022,5.5155333720000025e-08
430.009,6.701177776999998e-08
439.993,8.428743734444448e-08
449.972,1.0546090537777781e-07
460.026,1.2688322026666671e-07
469.997,1.4591833302222224e-07
479.963,1.6787299259999995e-07
490.005,1.8930864979999995e-07
499.962,2.0909313485555554e-07
509.993,2.277199845666666e-07
520.02,2.428103786333332e-07
529.963,2.579438368222221e-07
539.98,2.6889357111111114e-07
549.992,2.7938979281111097e-07
559.998,2.869188229666666e-07
570.0,3.0294962953333326e-07
579.995,3.094368786111112e-07
589.986,3.1834805726666676e-07
599.97,3.258968741888889e-07
610.028,3.2493060774444457e-07
620.001,3.1684153633333344e-07
629.968,3.116094782444444e-07
640.008,3.1026234014444447e-07
649.963,3.0606212053333344e-07
659.991,2.933773742555556e-07
670.012,2.7502046475555553e-07
680.026,2.569828658444445e-07
690.032,2.6830245943333333e-07
700.032,2.7437771742222213e-07
710.026,2.7085497136666675e-07
720.012,2.5520524608888884e-07
729.991,2.2749773128888884e-07
739.964,1.8887640658888896e-07
750.007,1.3986007617777776e-07
