Wavelength (nm),Current (A)
350.005,3.2837927759999997e-09
360.018,5.4414227049999996e-09
370.028,8.051264156666668e-09
380.034,1.3207478606666666e-08
390.036,2.36942398e-08
400.035,3.754673733555557e-08
410.031,5.444076866777779e-08
420.022,7.534555734777779e-08
430.009,9.187659185000002e-08
439.993,1.170576794666667e-07
449.972,1.4878570211111116e-07
460.026,1.8042237767777778e-07
469.997,2.0791664994444443e-07
479.963,2.3921717772222235e-07
490.005,2.692439258999999e-07
499.962,2.9631736198888884e-07
509.993,3.214551067111111e-07
520.02,3.414444263555554e-07
529.963,3.6219722192222235e-07
539.98,3.7731958222222223e-07
549.992,3.9445681853333334e-07
559.998,4.048371322777776e-07
570.0,4.2794472483333334e-07
579.995,4.3584439724444453e-07
589.986,4.453229543333333e-07
599.97,4.5299922246666664e-07
610.028,4.4975623074444435e-07
620.001,4.380860330777775e-07
629.968,4.302156533222219e-07
640.008,4.26749719711111e-07
649.963,4.2193748016666665e-07
659.991,4.0711316606666673e-07
670.012,3.846701775444444e-07
680.026,3.628995654111111e-07
690.032,3.881726619666666e-07
700.032,4.025046403666667e-07
710.026,4.0708238861111103e-07
720.012,3.9905504228888894e-07
729.991,3.8125991388888883e-07
739.964,3.503350140555555e-07
750.007,3.042285450444445e-07
