Wavelength (nm),Current (A)
349.99,3.6762607825555547e-09
359.996,6.527629662666668e-09
369.998,9.855262904777773e-09
379.997,1.6015979954444447e-08
389.992,2.7152286693333326e-08
399.984,4.117089196333334e-08
409.971,5.7859231113333365e-08
420.035,7.734882693444445e-08
430.015,9.033652743999996e-08
439.991,1.1181678244444448e-07
449.963,1.379959372444444e-07
460.01,1.6560323140000005e-07
469.973,1.9059965372222218e-07
480.012,2.1838148500000004e-07
489.966,2.4369283436666663e-07
499.995,2.6813614130000006e-07
510.02,2.916765456111112e-07
520.039,3.0817694850000005e-07
529.974,3.2501616736666653e-07
539.984,3.3494665042222225e-07
549.988,3.439003033555554e-07
559.987,3.604126750111111e-07
569.981,3.6577552849999996e-07
579.969,3.7062584134444444e-07
590.031,3.736877957777777e-07
600.008,3.745365417777776e-07
609.979,3.64519113188889e-07
620.024,3.5048294516666653e-07
629.983,3.4300976695555534e-07
640.016,3.4031749404444444e-07
649.963,3.3289657248888876e-07
659.983,3.1441969498888887e-07
669.997,2.851597017555553e-07
680.004,2.4757098934444444e-07
689.986,2.589344329e-07
699.982,2.1268819811111098e-07
709.971,1.5912630182222227e-07
720.031,1.0885599958555553e-07
730.006,6.970206321777778e-08
739.974,4.1593628928888883e-08
750.014,2.2705214154444443e-08
