Wavelength (nm),Current (A)
350.005,6.401757558666664e-09
360.018,1.1117522274000002e-08
370.028,1.6642232928888887e-08
380.034,2.6059170674444432e-08
390.036,4.619782703777778e-08
400.035,7.057124648555557e-08
410.031,9.940479213666668e-08
420.022,1.3325356456666667e-07
430.009,1.570093079555556e-07
439.993,1.9201771818888877e-07
449.972,2.359070470333333e-07
460.026,2.795160619222222e-07
469.997,3.168742683111111e-07
479.963,3.62311865422222e-07
490.005,4.05980134477778e-07
499.962,4.476127730555556e-07
509.993,4.845583337888889e-07
520.02,5.134775622333333e-07
529.963,5.425201415666666e-07
539.98,5.611224343555555e-07
549.992,5.778367290777778e-07
559.998,5.866408464555556e-07
570.0,6.149869939333332e-07
579.995,6.256110445333334e-07
589.986,6.365953699666667e-07
599.97,6.411157449000002e-07
610.028,6.257191902111113e-07
620.001,5.962261051111108e-07
629.968,5.777580668666665e-07
640.008,5.737231263777777e-07
649.963,5.690072043222222e-07
659.991,5.383193689222223e-07
670.012,4.5469340216666677e-07
680.026,3.0728319485555545e-07
690.032,1.9098441027777772e-07
700.032,9.787594856333332e-08
710.026,4.6475102377777783e-08
720.012,2.2313125174444443e-08
729.991,1.0943602193888885e-08
739.964,5.439297286666666e-09
750.007,2.8871633222222233e-09
