Wavelength (nm),Current (A)
350.005,4.888363317555554e-09
360.018,8.588384930777777e-09
370.028,1.3070191892222225e-08
380.034,2.1273039733333343e-08
390.036,3.736245874333334e-08
400.035,5.790045758777776e-08
410.031,8.134554234888887e-08
420.022,1.0747281817777772e-07
430.009,1.2424961407777774e-07
439.993,1.5134181888888885e-07
449.972,1.8709109338888888e-07
460.026,2.2428192377777777e-07
469.997,2.566993802444444e-07
479.963,2.9428198576666663e-07
490.005,3.301402624777778e-07
499.962,3.644283305666666e-07
509.993,3.971458244222222e-07
520.02,4.2473065404444446e-07
529.963,4.504268910999998e-07
539.98,4.6692968573333337e-07
549.992,4.817664098555555e-07
559.998,4.914323091222223e-07
570.0,5.163603406555553e-07
579.995,5.235645812777778e-07
589.986,5.332037428e-07
599.97,5.401175318666666e-07
610.028,5.33660546411111e-07
620.001,5.163479301222222e-07
629.968,5.05540276122222e-07
640.008,5.033458921222221e-07
649.963,4.962267879999998e-07
659.991,4.737996561444445e-07
670.012,4.372630694444445e-07
680.026,3.931155097888887e-07
690.032,3.855896379555556e-07
700.032,3.4645683782222225e-07
710.026,2.848211025555554e-07
720.012,2.1085532345555557e-07
729.991,1.397197709777778e-07
739.964,8.221580565999994e-08
750.007,4.294447522e-08
