Wavelength (nm),Current (A)
350.005,5.969481375333334e-09
360.018,1.0173014594777773e-08
370.028,1.4867234454444446e-08
380.034,2.387593024888889e-08
390.036,4.147856399555555e-08
400.035,6.42780721288889e-08
410.031,9.112635481222223e-08
420.022,1.226007840333333e-07
430.009,1.4461433421111118e-07
439.993,1.7920456111111107e-07
449.972,2.2354119431111112e-07
460.026,2.682952038444445e-07
469.997,3.067804371111112e-07
479.963,3.488023588111111e-07
490.005,3.887396036111109e-07
499.962,4.247999228444445e-07
509.993,4.590762561777776e-07
520.02,4.872326161444444e-07
529.963,5.152162482999997e-07
539.98,5.335325532444443e-07
549.992,5.500725777777777e-07
559.998,5.597922022444446e-07
570.0,5.922384245444443e-07
579.995,6.01145082588889e-07
589.986,6.12442443088889e-07
599.97,6.202188168666666e-07
610.028,6.105078018111111e-07
620.001,5.876283724555554e-07
629.968,5.723977841555555e-07
640.008,5.681548838888889e-07
649.963,5.630760346666665e-07
659.991,5.459526872888891e-07
670.012,5.194590817666667e-07
680.026,4.89116466233333e-07
690.032,5.195709217666666e-07
700.032,5.210175201000003e-07
710.026,4.997805298000001e-07
720.012,4.539523113777778e-07
729.991,3.889246942666667e-07
739.964,3.104244194888889e-07
750.007,2.2408369515555552e-07
