Wavelength (nm),Power (W)
350.005,1.0601345960100003e-07
360.018,1.2615826503099994e-07
370.028,1.4854098722699997e-07
380.034,1.8268416207699988e-07
390.036,2.5181891432999987e-07
400.035,3.304318602799999e-07
410.031,4.123023316399997e-07
420.022,4.976143548800001e-07
430.009,5.409079660799999e-07
439.993,6.1150326987e-07
449.972,7.222911071399998e-07
460.026,8.191735103000003e-07
469.997,8.880953629200003e-07
479.963,9.829001248200003e-07
490.005,1.0758721227800005e-06
499.962,1.1554186642599997e-06
509.993,1.2288070229199998e-06
520.02,1.2855803572399998e-06
529.963,1.3368387255099994e-06
539.98,1.3679674207900004e-06
549.992,1.4101042973100006e-06
559.998,1.42343956503e-06
570.0,1.4755151119599994e-06
579.995,1.4727185856799994e-06
589.986,1.4886969268000005e-06
599.97,1.4969463494800003e-06
610.028,1.4655954964700008e-06
620.001,1.4134779587600003e-06
629.968,1.37480616002e-06
640.008,1.3563661058900002e-06
649.963,1.333049950749999e-06
659.991,1.2813005121499997e-06
670.012,1.2080675685299993e-06
680.026,1.1412309825200004e-06
690.032,1.2155364578300004e-06
700.032,1.2582778839900007e-06
710.026,1.2815209072999988e-06
720.012,1.27355087679e-06
729.991,1.2568003524599999e-06
739.964,1.2285456682300006e-06
750.007,1.1957321384900002e-06
