Wavelength (nm),Current (A)
349.99,3.556041747888888e-09
359.996,6.189005870111113e-09
369.998,9.315755229444447e-09
379.997,1.533078001222222e-08
389.992,2.602376081222223e-08
399.984,3.945907345666665e-08
409.971,5.553373784666666e-08
420.035,7.509252092555556e-08
430.015,8.695013007333335e-08
439.991,1.0758544286666661e-07
449.963,1.3236574293333335e-07
460.01,1.5872596080000004e-07
469.973,1.8190465168888884e-07
480.012,2.0929935278888888e-07
489.966,2.3747361656666656e-07
499.995,2.5787631009999995e-07
510.02,2.780136642777777e-07
520.039,2.955652152444444e-07
529.974,3.1236954317777784e-07
539.984,3.2244887297777774e-07
549.988,3.3243990550000016e-07
559.987,3.4856247344444445e-07
569.981,3.530925088444444e-07
579.969,3.5606149594444417e-07
590.031,3.619488805777778e-07
600.008,3.666468376222221e-07
609.979,3.573762083111112e-07
620.024,3.435109241333333e-07
629.983,3.3522132926666673e-07
640.016,3.315964184555556e-07
649.963,3.2292289806666664e-07
659.983,3.0268289854444444e-07
669.997,2.7076432015555556e-07
680.004,2.3007972210000005e-07
689.986,2.3405031837777772e-07
699.982,1.885028979666667e-07
709.971,1.395565631777778e-07
720.031,9.253278474888889e-08
730.006,5.445354906777779e-08
739.974,2.8150199502222204e-08
750.014,1.2786667261111108e-08
