Wavelength (nm),Power (W)
349.973,1.1319478676699997e-07
359.99,1.379624002569999e-07
370.003,1.74378302866e-07
380.013,2.387970737070001e-07
390.019,3.2165044787000004e-07
400.022,4.0854298821e-07
410.021,5.013505867399999e-07
420.016,5.991300823e-07
430.007,6.399829192100001e-07
439.994,7.412136019599997e-07
449.977,8.4027675344e-07
460.035,9.361544067999997e-07
470.01,1.0185455079399998e-06
479.98,1.1179731898600006e-06
490.025,1.1958022415800008e-06
499.985,1.2804526453799999e-06
510.021,1.3378091080200003e-06
519.972,1.4003154780800003e-06
529.998,1.4494164577500004e-06
540.019,1.4674169073900002e-06
550.034,1.48151685321e-06
559.965,1.5461793707900001e-06
569.97,1.5689722221599996e-06
579.97,1.5732455222400004e-06
589.964,1.5968741683e-06
600.032,1.583913393669999e-06
610.014,1.53336192398e-06
619.991,1.4747299536900015e-06
629.962,1.4446202499299992e-06
640.006,1.4137146587400005e-06
649.964,1.3681587802100007e-06
659.996,1.2914356341500001e-06
670.021,1.2077158154599996e-06
680.039,1.1368551495000003e-06
690.015,1.2369703830700005e-06
700.014,1.2741966861800003e-06
710.006,1.2892981817299998e-06
719.99,1.2807415901799995e-06
729.968,1.2637319974400006e-06
740.018,1.2348745111e-06
749.981,1.2044274646400005e-06
