Wavelength (nm),Current (A)
349.973,7.632352787333335e-09
359.99,1.2999544962222213e-08
370.003,2.0795376894444435e-08
380.013,3.618044109333333e-08
390.019,5.845521458000001e-08
400.022,8.570220848666661e-08
410.021,1.1930496111111104e-07
420.016,1.588280866555555e-07
430.007,1.828890025111111e-07
439.994,2.2717769630000007e-07
449.977,2.738666775555555e-07
460.035,3.219203363444445e-07
470.01,3.660480499222221e-07
479.98,4.1664769037777775e-07
490.025,4.606500917111108e-07
499.985,5.061167075555556e-07
510.021,5.444765954555557e-07
519.972,5.770258982999999e-07
529.998,6.042568391666666e-07
540.019,6.185973882444443e-07
550.034,6.294849310444445e-07
559.965,6.617696353666667e-07
569.97,6.771747191222222e-07
579.97,6.875724749444443e-07
589.964,7.037070718888888e-07
600.032,7.061835346888891e-07
610.014,6.867471106666672e-07
619.991,6.653353404444448e-07
629.962,6.576398383555553e-07
640.006,6.560426335333329e-07
649.964,6.407802274444442e-07
659.996,5.995407914777777e-07
670.021,5.023013236888888e-07
680.039,3.098747454111111e-07
690.015,1.3797032447777774e-07
700.014,4.55687458388889e-08
710.006,1.4854823930000001e-08
719.99,6.233271810555555e-09
729.968,3.50487533788889e-09
740.018,2.380352979666666e-09
749.981,1.8181046851111103e-09
