Wavelength (nm),Current (A)
349.973,5.621104802333332e-09
359.99,1.0643574987555555e-08
370.003,1.6935254779999995e-08
380.013,2.741637091666666e-08
390.019,4.669410875555553e-08
400.022,7.246779217333337e-08
410.021,1.0353245021000002e-07
420.016,1.417996603666667e-07
430.007,1.6980974972222224e-07
439.994,2.091312227999999e-07
449.977,2.5957345933333334e-07
460.035,3.106421989333334e-07
470.01,3.5888596634444434e-07
479.98,4.0957110190000004e-07
490.025,4.622814379444447e-07
499.985,5.060849798222222e-07
510.021,5.513932688444443e-07
519.972,5.867842367333331e-07
529.998,6.22904500988889e-07
540.019,6.487209235000003e-07
550.034,6.627417860555553e-07
559.965,6.835788086111111e-07
569.97,7.12911176133333e-07
579.97,7.24351271011111e-07
589.964,7.375363338888887e-07
600.032,7.587430037333332e-07
610.014,7.597355635666664e-07
619.991,7.434342914000001e-07
629.962,7.297308889444445e-07
640.006,7.256486473666668e-07
649.964,7.177391046333333e-07
659.996,6.925349701333332e-07
670.021,6.344916528666667e-07
680.039,4.6288143364444446e-07
690.015,2.201261368111111e-07
700.014,8.432435586999998e-08
710.006,3.067159848555556e-08
719.99,1.160453152111111e-08
729.968,5.248229684444445e-09
740.018,3.002138214888889e-09
749.981,2.0824195965555552e-09
