Wavelength (nm),Current (A)
349.973,6.040183486333334e-09
359.99,1.1221692937333335e-08
370.003,1.7693417027777776e-08
380.013,2.8561798148888897e-08
390.019,4.842273816111111e-08
400.022,7.409857075777777e-08
410.021,1.0544393950888893e-07
420.016,1.4437904551111104e-07
430.007,1.724147405444445e-07
439.994,2.1280030784444444e-07
449.977,2.640009781555555e-07
460.035,3.1633011998888877e-07
470.01,3.6402675810000013e-07
479.98,4.1554789724444427e-07
490.025,4.682191980888889e-07
499.985,5.137447002222223e-07
510.021,5.56933192622222e-07
519.972,5.928841336444445e-07
529.998,6.275993150777779e-07
540.019,6.503330738999996e-07
550.034,6.633061297111114e-07
559.965,6.858507786666668e-07
569.97,7.159564839222223e-07
579.97,7.287965180777776e-07
589.964,7.428265099777776e-07
600.032,7.604621966555556e-07
610.014,7.542113701000001e-07
619.991,7.309319866222222e-07
629.962,7.16091098722222e-07
640.006,7.127856688777777e-07
649.964,7.071553108444444e-07
659.996,6.839159196777778e-07
670.021,6.275391912333333e-07
680.039,4.870925368222224e-07
690.015,2.7175805751111105e-07
700.014,1.0918504239666671e-07
710.006,3.612906692111113e-08
719.99,1.1680691938888886e-08
729.968,4.502907824222222e-09
740.018,2.422741923333334e-09
749.981,1.7340058452222218e-09
