Wavelength (nm),Current (A)
349.989,5.340346212333333e-09
359.994,9.950383630777777e-09
369.997,1.519012917555556e-08
379.995,2.478773881333333e-08
389.991,4.170396590666666e-08
399.982,6.166884463333334e-08
409.97,8.468770518444441e-08
420.034,1.122473113777777e-07
430.014,1.3360060979999995e-07
439.989,1.6798053463333334e-07
449.961,2.0644883381111123e-07
460.008,2.455316386777777e-07
469.972,2.792553551444445e-07
480.01,3.186815315111112e-07
489.964,3.552087569222223e-07
499.993,3.901399561555553e-07
510.018,4.1987746711111097e-07
520.037,4.4510559899999975e-07
529.972,4.6921823977777777e-07
539.982,4.834935272777778e-07
549.986,4.978383488222222e-07
559.985,5.227129236222223e-07
569.979,5.307744963777778e-07
579.967,5.368638467333331e-07
590.029,5.470438655444443e-07
600.006,5.513258473333333e-07
609.977,5.394461556888889e-07
620.021,5.214201698666669e-07
629.981,5.116528881555556e-07
640.013,5.079793013222223e-07
650.039,4.994518942000001e-07
659.98,4.7656857171111094e-07
669.994,4.47040018977778e-07
680.001,4.181669380666666e-07
689.983,4.940350616666668e-07
699.979,4.843119684777777e-07
709.968,4.540823273666666e-07
720.029,3.9197492518888904e-07
730.004,3.10965844988889e-07
739.972,2.1860597474444437e-07
750.011,1.3126594275555562e-07
