Wavelength (nm),Current (A)
349.973,7.115612272888888e-09
359.99,1.1777651503333337e-08
370.003,1.8535198347777772e-08
380.013,3.2264245325555564e-08
390.019,5.288077937777778e-08
400.022,7.705957526666668e-08
410.021,1.053132575188889e-07
420.016,1.3929979600000004e-07
430.007,1.6253380242222222e-07
439.994,2.0208210433333325e-07
449.977,2.4376776352222223e-07
460.035,2.863281968111111e-07
470.01,3.245439741222221e-07
479.98,3.6724573342222214e-07
490.025,4.035354214333335e-07
499.985,4.403263987444445e-07
510.021,4.7086493387777794e-07
519.972,4.990481863777775e-07
529.998,5.22752815277778e-07
540.019,5.364494450666666e-07
550.034,5.467873261222221e-07
559.965,5.738125006333332e-07
569.97,5.868620728666666e-07
579.97,5.938822841000001e-07
589.964,6.064337803999999e-07
600.032,6.081740702333331e-07
610.014,5.912203359222223e-07
619.991,5.694011973555556e-07
629.962,5.532575909e-07
640.006,5.373705312555553e-07
649.964,5.103713003555553e-07
659.996,4.7163723517777785e-07
670.021,4.2999572984444445e-07
680.039,3.9474076294444434e-07
690.015,4.115791805555555e-07
700.014,4.178320521555555e-07
710.006,4.121278299222223e-07
719.99,3.9256289025555526e-07
729.968,3.575832144222221e-07
740.018,3.0468570628888874e-07
749.981,2.340651058333334e-07
