Wavelength (nm),Power (W)
349.973,9.151000785399998e-08
359.99,1.0893964990099999e-07
370.003,1.31439793558e-07
380.013,1.6719104714200006e-07
390.019,2.334197885569999e-07
400.022,3.1451847490999985e-07
410.021,4.028536896000001e-07
420.016,4.9734585846e-07
430.007,5.4894884953e-07
439.994,6.322402830899999e-07
449.977,7.405135411899997e-07
460.035,8.432031722999995e-07
470.01,9.338225484800002e-07
479.98,1.03183628083e-06
490.025,1.1272465582100001e-06
499.985,1.2127873393899998e-06
510.021,1.2921625756499995e-06
519.972,1.3589446723200007e-06
529.998,1.4223428416799995e-06
540.019,1.467658076440001e-06
550.034,1.4883177061799994e-06
559.965,1.5309388653000003e-06
569.97,1.5904546114199999e-06
579.97,1.61153052492e-06
589.964,1.6305043532700001e-06
600.032,1.6502902245699996e-06
610.014,1.6270122825100004e-06
619.991,1.5711264717800007e-06
629.962,1.5214949228999996e-06
640.006,1.4949155678000013e-06
649.964,1.4699069323100006e-06
659.996,1.4081521271999997e-06
670.021,1.3270909306399998e-06
680.039,1.2450599723500006e-06
690.015,1.2709589373500004e-06
700.014,1.3225840928200017e-06
710.006,1.3610838004599997e-06
719.99,1.367444608630001e-06
729.968,1.3580422086100003e-06
740.018,1.3366611766999997e-06
749.981,1.30923100533e-06
