Wavelength (nm),Current (A)
350.005,2.5093417576666665e-09
360.018,3.8549035898888894e-09
370.028,5.4403237734444435e-09
380.034,8.782047309666667e-09
390.036,1.5733276703333333e-08
400.035,2.4989967357777767e-08
410.031,3.6407546051111124e-08
420.022,5.0976248132222226e-08
430.009,6.310776016000001e-08
439.993,8.087166562111114e-08
449.972,1.0307743279222224e-07
460.026,1.261886536888888e-07
469.997,1.4662812894444443e-07
479.963,1.6961738534444444e-07
490.005,1.9161147358888897e-07
499.962,2.1201998496666665e-07
509.993,2.3179013963333325e-07
520.02,2.4807039021111106e-07
529.963,2.6437524291111103e-07
539.98,2.7675980728888883e-07
549.992,2.8818770482222216e-07
559.998,2.957812965888889e-07
570.0,3.1298152658888893e-07
579.995,3.1959622516666643e-07
589.986,3.281031301000001e-07
599.97,3.356321143777779e-07
610.028,3.347010190444444e-07
620.001,3.2686067001111106e-07
629.968,3.216708927333333e-07
640.008,3.2136046196666665e-07
649.963,3.188599885555555e-07
659.991,3.0758909328888875e-07
670.012,2.9013309685555555e-07
680.026,2.7292525734444446e-07
690.032,2.8885410486666665e-07
700.032,3.008767792777778e-07
710.026,3.047935143999999e-07
720.012,2.987136369222221e-07
729.991,2.831604623222223e-07
739.964,2.5868823666666665e-07
750.007,2.2258918074444437e-07
