Wavelength (nm),Power (W)
350.005,1.1150085531100001e-07
360.018,1.2997927408999997e-07
370.028,1.4938422907699995e-07
380.034,1.8420815337499989e-07
390.036,2.474536394399999e-07
400.035,3.2143754368999974e-07
410.031,3.9915236771000015e-07
420.022,4.861852706999997e-07
430.009,5.358234630399998e-07
439.993,6.160640769100001e-07
449.972,7.126358431299995e-07
460.026,8.079067256799997e-07
469.997,8.874123102600004e-07
479.963,9.771133907700002e-07
490.005,1.05885418584e-06
499.962,1.1362124415600005e-06
509.993,1.2110685472200004e-06
520.02,1.26465671825e-06
529.963,1.3261800563399994e-06
539.98,1.3628165521699997e-06
549.992,1.3922532509099993e-06
559.998,1.4057432440399998e-06
570.0,1.4568768233199994e-06
579.995,1.468229963880001e-06
589.986,1.478422227540001e-06
599.97,1.4952511321799997e-06
610.028,1.4670935087600004e-06
620.001,1.41561986654e-06
629.968,1.3779548112600006e-06
640.008,1.3612098371400001e-06
649.963,1.3383644619600006e-06
659.991,1.2883663692100003e-06
670.012,1.2223796052e-06
680.026,1.1526246444100002e-06
690.032,1.2439156677600004e-06
700.032,1.2902181606599994e-06
710.026,1.3167721397199995e-06
720.012,1.3146223317899998e-06
729.991,1.2954764276799996e-06
739.964,1.2685802391799996e-06
750.007,1.2343803945200001e-06
