Wavelength (nm),Current (A)
349.99,2.4434998190000004e-09
359.996,3.9048965964444446e-09
369.998,5.564156541888891e-09
379.997,8.69691982344444e-09
389.992,1.4371708473333336e-08
399.984,2.135795152e-08
409.971,2.989524249222221e-08
420.035,4.095394122222221e-08
430.015,5.0585634424444454e-08
439.991,6.514628775555556e-08
449.963,8.128252328222222e-08
460.01,9.773762465888887e-08
469.973,1.1216996982222224e-07
480.012,1.288434739555555e-07
489.966,1.4393446837777786e-07
499.995,1.587496455e-07
510.02,1.7188188963333336e-07
520.039,1.8296058561111113e-07
529.974,1.9357220227777773e-07
539.984,2.0025050755555557e-07
549.988,2.0698430498888893e-07
559.987,2.1856290101111104e-07
569.981,2.239270480111111e-07
579.969,2.2855263575555547e-07
590.031,2.3558496102222217e-07
600.008,2.39950509288889e-07
609.979,2.3671687310000003e-07
620.024,2.3028742549999993e-07
629.983,2.2682545000000004e-07
640.016,2.2662940869999997e-07
649.963,2.2417849276666662e-07
659.983,2.1607054068888883e-07
669.997,2.045733290777778e-07
680.004,1.9410817747777768e-07
689.986,2.1879449857777782e-07
699.982,2.2702936031111096e-07
709.971,2.281257194333334e-07
720.031,2.1988316555555546e-07
730.006,2.0315711735555568e-07
739.974,1.7803983723333337e-07
750.014,1.4352259913333334e-07
