Wavelength (nm),Power (W)
349.973,1.0470883366800002e-07
359.99,1.2265636317400005e-07
370.003,1.555426275280001e-07
380.013,2.0928699732200008e-07
390.019,2.7830989840999995e-07
400.022,3.483983832599997e-07
410.021,4.2741867585e-07
420.016,5.147409457500002e-07
430.007,5.587607016700002e-07
439.994,6.525443680400002e-07
449.977,7.4628980177e-07
460.035,8.361877984200005e-07
470.01,9.170396375700004e-07
479.98,1.0142385865700002e-06
490.025,1.0928004462099999e-06
499.985,1.1768084039200002e-06
510.021,1.24180508458e-06
519.972,1.3044494988799998e-06
529.998,1.35819875484e-06
540.019,1.3833177411100004e-06
550.034,1.4033633118599993e-06
559.965,1.469830079990001e-06
569.97,1.49565491428e-06
579.97,1.5090669898700012e-06
589.964,1.5353932997099996e-06
600.032,1.5260122490199997e-06
610.014,1.4770564837699998e-06
619.991,1.42619555162e-06
629.962,1.3979749479799996e-06
640.006,1.37386279958e-06
649.964,1.3309822338300005e-06
659.996,1.2593891278600004e-06
670.021,1.18067979285e-06
680.039,1.1130054693299996e-06
690.015,1.2440745542500004e-06
700.014,1.28544773145e-06
710.006,1.3001111778600006e-06
719.99,1.2964569191399996e-06
729.968,1.2757397388500008e-06
740.018,1.2503519707600007e-06
749.981,1.2176719141700001e-06
