Wavelength (nm),Power (W)
349.989,9.362117399400005e-08
359.994,1.15828023585e-07
369.997,1.4432544482799997e-07
379.995,1.9509245587099992e-07
389.991,2.7517062812000005e-07
399.982,3.6687044847000004e-07
409.97,4.629788477699999e-07
420.034,5.622508512799998e-07
430.014,6.122893896200002e-07
439.989,7.110031359500002e-07
449.961,8.228151722400002e-07
460.008,9.361406159400002e-07
469.972,1.0254263873500004e-06
480.01,1.1362218605700004e-06
489.964,1.2316419841499994e-06
499.993,1.3261609546799995e-06
510.018,1.4040423769499998e-06
520.037,1.4712385296699996e-06
529.972,1.5467494876000002e-06
539.982,1.5838488508500003e-06
549.986,1.6194579621999994e-06
559.985,1.6872581312799998e-06
569.979,1.695482782130001e-06
579.967,1.70201619471e-06
590.029,1.72187932619e-06
600.006,1.71450738136e-06
609.977,1.6668212408599992e-06
620.021,1.5954149170999999e-06
629.981,1.5514571003499992e-06
640.013,1.5221279130699994e-06
650.039,1.4826414990999995e-06
659.98,1.4150874773800004e-06
669.994,1.3290356593900004e-06
680.001,1.2462935939099999e-06
689.983,1.3450680444400008e-06
699.979,1.37181144514e-06
709.968,1.3812073502000001e-06
720.029,1.3620438199100004e-06
730.004,1.3351231324400006e-06
739.972,1.3021904106599991e-06
750.011,1.264558007950001e-06
