Wavelength (nm),Current (A)
349.973,3.676291160111112e-09
359.99,5.784669015666666e-09
370.003,8.84489765888889e-09
380.013,1.5108536248888893e-08
390.019,2.4704486173333342e-08
400.022,3.618502597888887e-08
410.021,5.049419729e-08
420.016,6.715037439555554e-08
430.007,7.851156249111109e-08
439.994,9.858340085222212e-08
449.977,1.1947541524444442e-07
460.035,1.4147748042222222e-07
470.01,1.6211817725555553e-07
479.98,1.853449992444444e-07
490.025,2.056269199666667e-07
499.985,2.253796757666666e-07
510.021,2.412807220444444e-07
519.972,2.566470972999999e-07
529.998,2.703293331333333e-07
540.019,2.794708415333334e-07
550.034,2.874927087999998e-07
559.965,3.04462690611111e-07
569.97,3.1533277671111107e-07
579.97,3.242442218111109e-07
589.964,3.360256126555556e-07
600.032,3.410358052555556e-07
610.014,3.3504337174444446e-07
619.991,3.270453847222221e-07
629.962,3.244684378222223e-07
640.006,3.241297666e-07
649.964,3.1798526758888895e-07
659.996,3.046309023e-07
670.021,2.8822671065555555e-07
680.039,2.734770822555556e-07
690.015,2.9255193390000007e-07
700.014,3.069306900999999e-07
710.006,3.111451174999999e-07
719.99,3.052527903999999e-07
729.968,2.898038729e-07
740.018,2.6387293284444446e-07
749.981,2.2471451441111106e-07
