Wavelength (nm),Current (A)
350.005,6.269559623e-09
360.018,1.0911812511777778e-08
370.028,1.621923925111111e-08
380.034,2.574936667777778e-08
390.036,4.4454223923333335e-08
400.035,6.838581966777775e-08
410.031,9.653711287333332e-08
420.022,1.2928678408888893e-07
430.009,1.517401458e-07
439.993,1.8618968864444438e-07
449.972,2.299698246444443e-07
460.026,2.744826242333332e-07
469.997,3.125847556444444e-07
479.963,3.5652752422222227e-07
490.005,3.9695258879999994e-07
499.962,4.3399875293333334e-07
509.993,4.686677677888887e-07
520.02,4.971558517444443e-07
529.963,5.258291721111112e-07
539.98,5.456234317222221e-07
549.992,5.628973435555553e-07
559.998,5.740578598222224e-07
570.0,6.036221260222222e-07
579.995,6.126401418666664e-07
589.986,6.237930774444444e-07
599.97,6.341904920222223e-07
610.028,6.300709183888887e-07
620.001,6.138287771444445e-07
629.968,6.058314206333333e-07
640.008,6.063761180999999e-07
649.963,6.052688656888887e-07
659.991,5.881724998666666e-07
670.012,5.602800427444445e-07
680.026,5.324814546888889e-07
690.032,5.743701854555553e-07
700.032,5.884677076555557e-07
710.026,5.839614772000001e-07
720.012,5.58082045411111e-07
729.991,5.161680575666666e-07
739.964,4.5505300522222236e-07
750.007,3.69805507088889e-07
