Wavelength (nm),Current (A)
350.005,6.2415661935555546e-09
360.018,1.1542339954777775e-08
370.028,1.7245896781111107e-08
380.034,2.8052008556666666e-08
390.036,4.815109423111111e-08
400.035,7.510053562666668e-08
410.031,1.0633308186666662e-07
420.022,1.4365091214444444e-07
430.009,1.6943862567777777e-07
439.993,2.0829444322222205e-07
449.972,2.5663917169999995e-07
460.026,3.0444267247777777e-07
469.997,3.4518222776666673e-07
479.963,3.910581321000001e-07
490.005,4.340148501777776e-07
499.962,4.7476685207777777e-07
509.993,5.133403968333334e-07
520.02,5.438603459444443e-07
529.963,5.747329595222221e-07
539.98,5.943677769000001e-07
549.992,6.107327349555555e-07
559.998,6.187411954555552e-07
570.0,6.481388611222219e-07
579.995,6.580172390111109e-07
589.986,6.705937602222222e-07
599.97,6.806654727999999e-07
610.028,6.708107894999996e-07
620.001,6.485446760555556e-07
629.968,6.373252359888886e-07
640.008,6.368248997222222e-07
649.963,6.337316592222223e-07
659.991,6.087484295888889e-07
670.012,5.497306394444444e-07
680.026,4.230516666333333e-07
690.032,2.851047170888891e-07
700.032,1.5641950005555552e-07
710.026,8.336797834555553e-08
720.012,4.566228513666665e-08
729.991,2.422048454333332e-08
739.964,1.266362013777778e-08
750.007,5.607105368333335e-09
