Wavelength (nm),Current (A)
349.973,5.949811109888888e-09
359.99,1.108680197633333e-08
370.003,1.756513692777777e-08
380.013,2.831998991333332e-08
390.019,4.7974155693333316e-08
400.022,7.38386770188889e-08
410.021,1.0515128255888886e-07
420.016,1.437379787777778e-07
430.007,1.7151537348888896e-07
439.994,2.1201089702222226e-07
449.977,2.628159194111111e-07
460.035,3.1471773252222216e-07
470.01,3.6199200916666666e-07
479.98,4.134420595555555e-07
490.025,4.656754678777778e-07
499.985,5.122890651777778e-07
510.021,5.549493842555555e-07
519.972,5.888434520888887e-07
529.998,6.23611763266667e-07
540.019,6.491454262000001e-07
550.034,6.611980824444444e-07
559.965,6.816300836888886e-07
569.97,7.118880604888887e-07
579.97,7.269028118222221e-07
589.964,7.404288815999997e-07
600.032,7.545643636777776e-07
610.014,7.455748293e-07
619.991,7.220369020444446e-07
629.962,7.062175395777775e-07
640.006,7.047613042888889e-07
649.964,7.002054686333338e-07
659.996,6.765211555666663e-07
670.021,6.179233561333332e-07
680.039,4.811803133666667e-07
690.015,2.7257270544444446e-07
700.014,1.0697918283666666e-07
710.006,3.3050215293333334e-08
719.99,1.0030016074111106e-08
729.968,3.84119412411111e-09
740.018,2.1666655244444437e-09
749.981,1.629923419888889e-09
