Wavelength (nm),Current (A)
349.973,8.16851263511111e-09
359.99,1.3626171061111108e-08
370.003,2.144448423999999e-08
380.013,3.685878274e-08
390.019,5.965112256888888e-08
400.022,8.664830970666668e-08
410.021,1.1919280473333339e-07
420.016,1.5606088962222223e-07
430.007,1.786030427555555e-07
439.994,2.2017330221111114e-07
449.977,2.644646082333333e-07
460.035,3.10957330011111e-07
470.01,3.536501262111111e-07
479.98,4.0322423395555553e-07
490.025,4.453535111666668e-07
499.985,4.872466341333333e-07
510.021,5.212666548666667e-07
519.972,5.52786586011111e-07
529.998,5.789228179333332e-07
540.019,5.926291264666668e-07
550.034,6.038234461999997e-07
559.965,6.342376459111108e-07
569.97,6.498464648222223e-07
579.97,6.600996281666665e-07
589.964,6.726819843555551e-07
600.032,6.675749708999999e-07
610.014,6.413307072333332e-07
619.991,6.141278780555555e-07
629.962,6.014567274111109e-07
640.006,5.958362637888886e-07
649.964,5.761606030777774e-07
659.996,5.209521319666665e-07
670.021,4.154715977333334e-07
680.039,2.8331841227777777e-07
690.015,2.0213922780000008e-07
700.014,1.2938630787777777e-07
710.006,7.801978052333333e-08
719.99,4.3186864266666656e-08
729.968,2.1580230238888883e-08
740.018,9.998198328555558e-09
749.981,4.731827753444443e-09
