Wavelength (nm),Current (A)
349.987,3.4623447938888886e-09
359.993,6.220089042333334e-09
369.995,9.329149047222222e-09
379.994,1.522083961222223e-08
389.989,2.5631762488888873e-08
399.981,3.8657374757777784e-08
409.968,5.431940069666666e-08
420.032,7.300296055999999e-08
430.012,8.55893974288889e-08
439.988,1.0525914471111113e-07
450.039,1.3134114052222222e-07
460.007,1.5520599153333333e-07
469.97,1.7729059983333348e-07
480.008,2.0354817150000006e-07
489.962,2.2647154405555552e-07
499.991,2.486249216444444e-07
510.016,2.6819695784444447e-07
520.035,2.8569303091111114e-07
529.97,3.015042113888889e-07
539.979,3.104743777666667e-07
549.984,3.192241922888889e-07
559.983,3.342315228444444e-07
569.976,3.399266462777777e-07
579.965,3.439256553777777e-07
590.026,3.498620290333334e-07
600.003,3.518701639888891e-07
609.975,3.441105995777778e-07
620.019,3.321688948333333e-07
629.978,3.2643874957777776e-07
640.011,3.245019266333334e-07
650.037,3.1758069801111117e-07
659.978,3.005180737666667e-07
669.991,2.642147032555556e-07
679.998,2.0677347595555547e-07
689.98,1.8398978337777778e-07
699.976,1.3126050643333338e-07
709.965,8.851059371111114e-08
720.026,5.443069329666666e-08
730.001,2.992402196666667e-08
739.969,1.4634424056666668e-08
750.008,6.621696835555556e-09
