Wavelength (nm),Power (W)
350.005,1.2221999185099993e-07
360.018,1.41676938551e-07
370.028,1.6170768007100003e-07
380.034,1.9556928011400003e-07
390.036,2.5947711324000006e-07
400.035,3.3476812179000035e-07
410.031,4.139496408400001e-07
420.022,5.054949532200001e-07
430.009,5.602021389000001e-07
439.993,6.464906613199995e-07
449.972,7.480598234200005e-07
460.026,8.503436359299994e-07
469.997,9.310387636399994e-07
479.963,1.0234746125e-06
490.005,1.1050732695400002e-06
499.962,1.1839870077399997e-06
509.993,1.25664195432e-06
520.02,1.3125398061099992e-06
529.963,1.3718727149000003e-06
539.98,1.4052721530399994e-06
549.992,1.4326189364599996e-06
559.998,1.4525304538799994e-06
570.0,1.50591758765e-06
579.995,1.5180097068699996e-06
589.986,1.5327475154500007e-06
599.97,1.5369331220400004e-06
610.028,1.5067220726500003e-06
620.001,1.4574655688399995e-06
629.968,1.4207790809599993e-06
640.008,1.400921830189999e-06
649.963,1.378405812570001e-06
659.991,1.3288042117599997e-06
670.012,1.2589430804100007e-06
680.026,1.18765170838e-06
690.032,1.2786030054800001e-06
700.032,1.3244247526000008e-06
710.026,1.34805838678e-06
720.012,1.3455862630799998e-06
729.991,1.3305471492300004e-06
739.964,1.30384579678e-06
750.007,1.2697767943600013e-06
