Wavelength (nm),Current (A)
350.005,3.1648865661111097e-09
360.018,5.211873218666666e-09
370.028,7.76764334411111e-09
380.034,1.2866693901111112e-08
390.036,2.3421095805555543e-08
400.035,3.74726850611111e-08
410.031,5.452654508666668e-08
420.022,7.568733600444442e-08
430.009,9.388693333111106e-08
439.993,1.1973806842222223e-07
449.972,1.520120824444444e-07
460.026,1.8493764215555544e-07
469.997,2.1358234486666676e-07
479.963,2.463951031333333e-07
490.005,2.7786303943333315e-07
499.962,3.072338959777777e-07
509.993,3.3556186615555544e-07
520.02,3.588761132777778e-07
529.963,3.8209635125555536e-07
539.98,3.976719304888888e-07
549.992,4.1373716771111115e-07
559.998,4.2471857124444456e-07
570.0,4.493388530555556e-07
579.995,4.5729490756666663e-07
589.986,4.6652777723333335e-07
599.97,4.735714923222222e-07
610.028,4.7037768048888895e-07
620.001,4.586814811111109e-07
629.968,4.5124689949999994e-07
640.008,4.489427857888889e-07
649.963,4.394408699777779e-07
659.991,4.148465901111111e-07
670.012,3.7897848339999995e-07
680.026,3.4298821038888886e-07
690.032,3.548359489333335e-07
700.032,3.5954287365555543e-07
710.026,3.5778564003333333e-07
720.012,3.4724999718888886e-07
729.991,3.2766944701111114e-07
739.964,2.973221063333334e-07
750.007,2.522693917222222e-07
