Wavelength (nm),Current (A)
349.973,5.360897935555553e-09
359.99,1.0029573956444444e-08
370.003,1.583656719333333e-08
380.013,2.5653483003333333e-08
390.019,4.3564835298888893e-08
400.022,6.763684399777777e-08
410.021,9.681642705999997e-08
420.016,1.3214051483333333e-07
430.007,1.5715342596666665e-07
439.994,1.926965958666667e-07
449.977,2.388355414333332e-07
460.035,2.8627358722222235e-07
470.01,3.318177593666666e-07
479.98,3.794465880666667e-07
490.025,4.2770065409999996e-07
499.985,4.6903421182222207e-07
510.021,5.081110742444446e-07
519.972,5.401294893444443e-07
529.998,5.738004038555553e-07
540.019,5.947254937888888e-07
550.034,6.079711261888888e-07
559.965,6.26359567077778e-07
569.97,6.518051640111111e-07
579.97,6.627584245555553e-07
589.964,6.76150967766667e-07
600.032,6.921021657222219e-07
610.014,6.843532551222221e-07
619.991,6.618287658333334e-07
629.962,6.427464813666665e-07
640.006,6.367453373888889e-07
649.964,6.290916194e-07
659.996,6.049461719555555e-07
670.021,5.572092432666667e-07
680.039,4.7401391927777775e-07
690.015,3.968021281777777e-07
700.014,2.9866436028888894e-07
710.006,2.1633491862222215e-07
719.99,1.5209676203333337e-07
729.968,1.0118829887111105e-07
740.018,6.25186191122222e-08
749.981,3.548499350555556e-08
