Wavelength (nm),Power (W)
349.973,1.1312540550899995e-07
359.99,1.3859925956799988e-07
370.003,1.7709547714200004e-07
380.013,2.440076233699999e-07
390.019,3.2842940026000013e-07
400.022,4.160815264200001e-07
410.021,5.1216121766e-07
420.016,6.0887034749e-07
430.007,6.510003327300004e-07
439.994,7.534476224499998e-07
449.977,8.5590011169e-07
460.035,9.526035575599993e-07
470.01,1.0377880860499997e-06
479.98,1.1374747930499996e-06
490.025,1.21840600177e-06
499.985,1.3025269470200002e-06
510.021,1.3653330994799994e-06
519.972,1.4226424952300002e-06
529.998,1.4717068621300002e-06
540.019,1.4882739412800001e-06
550.034,1.5065691024599995e-06
559.965,1.5676971481300012e-06
569.97,1.5939040269499994e-06
579.97,1.5976462265000007e-06
589.964,1.6221687240999998e-06
600.032,1.60937312727e-06
610.014,1.5536711935599994e-06
619.991,1.499569444299999e-06
629.962,1.4623361431500003e-06
640.006,1.43675506709e-06
649.964,1.3880878509199994e-06
659.996,1.3083858493600003e-06
670.021,1.22508482826e-06
680.039,1.1539632217300003e-06
690.015,1.24320813091e-06
700.014,1.2778203734500004e-06
710.006,1.2937924520699996e-06
719.99,1.2832092528500007e-06
729.968,1.2619195876200001e-06
740.018,1.2346967617199998e-06
749.981,1.2034328620199993e-06
