Wavelength (nm),Current (A)
349.973,9.248979053555555e-09
359.99,1.531937784111111e-08
370.003,2.3717984157777763e-08
380.013,4.040360508111109e-08
390.019,6.470722225777776e-08
400.022,9.303677268222222e-08
410.021,1.2664137455555555e-07
420.016,1.6497559692222223e-07
430.007,1.8883012029999995e-07
439.994,2.3134331411111107e-07
449.977,2.7644401201111117e-07
460.035,3.226185819444443e-07
470.01,3.6482304757777763e-07
479.98,4.12098311288889e-07
490.025,4.516864320888892e-07
499.985,4.916967180333333e-07
510.021,5.226041077888887e-07
519.972,5.490208418999999e-07
529.998,5.726189750666668e-07
540.019,5.840188254333331e-07
550.034,5.920394606444444e-07
559.965,6.197726048333333e-07
569.97,6.355958493333334e-07
579.97,6.424926889222224e-07
589.964,6.508382441444443e-07
600.032,6.454187901888888e-07
610.014,6.215429465222219e-07
619.991,5.958053381999999e-07
629.962,5.83601494911111e-07
640.006,5.748745960444443e-07
649.964,5.501226832333332e-07
659.996,4.921036810444443e-07
670.021,4.072439447333334e-07
680.039,3.2148406131111113e-07
690.015,2.735487394888888e-07
700.014,2.0675308611111094e-07
710.006,1.3290169645555556e-07
719.99,6.909880566444443e-08
729.968,2.997669740888889e-08
740.018,1.2034317426666663e-08
749.981,5.181471120555556e-09
