Wavelength (nm),Current (A)
349.973,2.3248768807777786e-09
359.99,3.4128120925555546e-09
370.003,5.1132147665555566e-09
380.013,8.869757447888888e-09
390.019,1.4789930739999994e-08
400.022,2.2323377703333336e-08
410.021,3.2029798471111114e-08
420.016,4.4310269402222205e-08
430.007,5.369075929333332e-08
439.994,6.920647747666663e-08
449.977,8.538239513555555e-08
460.035,1.0189887670444446e-07
470.01,1.1752603898888887e-07
479.98,1.3516138526666667e-07
490.025,1.505153397333333e-07
499.985,1.6597354812222222e-07
510.021,1.787913467333333e-07
519.972,1.912770372888889e-07
529.998,2.0202753554444445e-07
540.019,2.0979269869999993e-07
550.034,2.1689577441111116e-07
559.965,2.311263314555556e-07
569.97,2.406303060777778e-07
579.97,2.472195254111111e-07
589.964,2.5581984228888877e-07
600.032,2.5863616808888887e-07
610.014,2.5258692317777784e-07
619.991,2.448185022444445e-07
629.962,2.4050571197777776e-07
640.006,2.3723439855555552e-07
649.964,2.2951707145555552e-07
659.996,2.164611050666668e-07
670.021,2.0230730095555554e-07
680.039,1.8947695120000005e-07
690.015,1.9678777960000002e-07
700.014,2.0236120849999993e-07
710.006,1.9991151809999996e-07
719.99,1.8973193763333334e-07
729.968,1.724843183e-07
740.018,1.4745397023333335e-07
749.981,1.1374194631111114e-07
