Wavelength (nm),Current (A)
350.005,2.869194640777777e-09
360.018,4.742715651444444e-09
370.028,6.992249247666668e-09
380.034,1.1295193881111112e-08
390.036,2.019902975222223e-08
400.035,3.2021531772222236e-08
410.031,4.591710472777777e-08
420.022,6.284350714333333e-08
430.009,7.625034127444446e-08
439.993,9.608131224111116e-08
449.972,1.2083916388888892e-07
460.026,1.4616840878888894e-07
469.997,1.6869583802222232e-07
479.963,1.9388669009999987e-07
490.005,2.1852719535555558e-07
499.962,2.412080126e-07
509.993,2.6287720035555546e-07
520.02,2.8112529011111107e-07
529.963,2.9897366539999997e-07
539.98,3.1147005446666656e-07
549.992,3.231122956555556e-07
559.998,3.313027962333333e-07
570.0,3.5010614076666665e-07
579.995,3.577779801777779e-07
589.986,3.6706607711111127e-07
599.97,3.754982187777778e-07
610.028,3.7448156356666653e-07
620.001,3.6546646539999976e-07
629.968,3.601470377444443e-07
640.008,3.609510309999999e-07
649.963,3.587911846555557e-07
659.991,3.4747177417777787e-07
670.012,3.3023083262222205e-07
680.026,3.1324050683333335e-07
690.032,3.310484022222222e-07
700.032,3.4622584817777773e-07
710.026,3.5361016753333316e-07
720.012,3.5067157772222217e-07
729.991,3.3830147263333326e-07
739.964,3.1694197069999997e-07
750.007,2.8275429160000004e-07
