Wavelength (nm),Power (W)
349.987,9.1953568988e-08
359.993,1.0443642658899997e-07
369.995,1.2085711205300003e-07
379.994,1.4850118617400005e-07
389.989,1.9449599091199994e-07
399.981,2.4772085179800013e-07
409.968,3.0486974921e-07
420.032,3.6681298428999985e-07
430.012,4.005422488399998e-07
439.988,4.6062721245999984e-07
450.039,5.347678409999998e-07
460.007,6.074116741499998e-07
469.97,6.695844674900004e-07
480.008,7.413197983499998e-07
489.962,8.054109105099997e-07
499.991,8.664341500199997e-07
510.016,9.185851047400001e-07
520.035,9.616462679100002e-07
529.97,1.0107323121300005e-06
539.979,1.03421338995e-06
549.984,1.0545308287900006e-06
559.983,1.0939753946200005e-06
569.976,1.1017704403400002e-06
579.965,1.1024690004899997e-06
590.026,1.1091190074700005e-06
600.003,1.1076401213400002e-06
609.975,1.0713390491500007e-06
620.019,1.0236849645400004e-06
629.978,9.958291719099992e-07
640.011,9.714521854900001e-07
650.037,9.472637699299998e-07
659.978,8.985060412899998e-07
669.991,8.442371674700001e-07
679.998,7.963832805599991e-07
689.98,9.589752047699998e-07
699.976,9.730747825399997e-07
709.965,9.749513460699997e-07
720.026,9.549284319999995e-07
730.001,9.296107058500004e-07
739.969,9.038416740900002e-07
750.008,8.707981036199999e-07
