Wavelength (nm),Current (A)
350.005,6.137392118000001e-09
360.018,1.0711545036555554e-08
370.028,1.6028516301111112e-08
380.034,2.5350242219999993e-08
390.036,4.308064366333334e-08
400.035,6.565508809999997e-08
410.031,9.428170185444439e-08
420.022,1.3097284734444443e-07
430.009,1.5969935853333332e-07
439.993,1.9871401448888898e-07
449.972,2.460322384777778e-07
460.026,2.9370100812222214e-07
469.997,3.3545635696666653e-07
479.963,3.830628956111111e-07
490.005,4.2829934826666647e-07
499.962,4.701730950888891e-07
509.993,5.081411901555555e-07
520.02,5.392341279666666e-07
529.963,5.692434253e-07
539.98,5.894842327666666e-07
549.992,6.061119757888888e-07
559.998,6.162665631777776e-07
570.0,6.423226340111108e-07
579.995,6.525728188666666e-07
589.986,6.637200593555553e-07
599.97,6.746144336666668e-07
610.028,6.688174252555554e-07
620.001,6.518441385666665e-07
629.968,6.417170746999999e-07
640.008,6.412611712333332e-07
649.963,6.369021776e-07
659.991,6.162600649999999e-07
670.012,5.745618332666665e-07
680.026,4.675518077888885e-07
690.032,2.966883235222222e-07
700.032,1.196502705444444e-07
710.026,3.834494367222222e-08
720.012,1.1758852134444438e-08
729.991,4.369879454777778e-09
739.964,2.3131040079999994e-09
750.007,1.6783747013333336e-09
