Wavelength (nm),Current (A)
350.005,1.9858424727777774e-09
360.018,2.971020791000001e-09
370.028,4.138538930666667e-09
380.034,6.334437780444443e-09
390.036,1.1018174616111108e-08
400.035,1.7382138401111106e-08
410.031,2.5187665021111114e-08
420.022,3.489456935777777e-08
430.009,4.278403624777774e-08
439.993,5.485846663000001e-08
449.972,7.00816085022222e-08
460.026,8.561203493666665e-08
469.997,9.978780846333333e-08
479.963,1.1615912370000003e-07
490.005,1.3144954193333333e-07
499.962,1.4573620555555552e-07
509.993,1.593186102666667e-07
520.02,1.7079510062222223e-07
529.963,1.8157465357777776e-07
539.98,1.8952587679999996e-07
549.992,1.9685489623333338e-07
559.998,2.019047777777777e-07
570.0,2.136180618111112e-07
579.995,2.1838835661111104e-07
589.986,2.2461163653333327e-07
599.97,2.304746259444445e-07
610.028,2.3040161000000004e-07
620.001,2.2518571613333338e-07
629.968,2.2213250783333328e-07
640.008,2.2294221132222212e-07
649.963,2.2233710908888897e-07
659.991,2.1622270994444438e-07
670.012,2.059176846444445e-07
680.026,1.9574517667777767e-07
690.032,2.0782223152222224e-07
700.032,2.201241944777778e-07
710.026,2.2737828942222213e-07
720.012,2.276418947888888e-07
729.991,2.209915603333334e-07
739.964,2.0738176265555557e-07
750.007,1.8342804083333328e-07
