Wavelength (nm),Power (W)
349.989,1.14311633792e-07
359.994,1.3995385692699997e-07
369.997,1.7170835520300008e-07
379.995,2.2964265923099993e-07
389.991,3.2019316786000013e-07
399.982,4.1248981265999983e-07
409.97,5.088177683999995e-07
420.034,6.078165717999998e-07
430.014,6.606325563999997e-07
439.989,7.634541268299998e-07
449.961,8.836817806799996e-07
460.008,1.00436500874e-06
469.972,1.1073554114300002e-06
480.01,1.22481299541e-06
489.964,1.328040156029999e-06
499.993,1.4284793042899998e-06
510.018,1.5070074772800001e-06
520.037,1.5759117360200002e-06
529.972,1.648569331600001e-06
539.982,1.6836776267900003e-06
549.986,1.7149565282900007e-06
559.985,1.783695500689999e-06
569.979,1.786087747669999e-06
579.967,1.79328927521e-06
590.029,1.8071887048500005e-06
600.006,1.7943589999699994e-06
609.977,1.7389277405399994e-06
620.021,1.6627344655199998e-06
629.981,1.6147014764499992e-06
640.013,1.5789040361599997e-06
650.039,1.5305675123200003e-06
659.98,1.4500894855000001e-06
669.994,1.3652657582000003e-06
680.001,1.2855243449400003e-06
689.983,1.4523448203299994e-06
699.979,1.47760768133e-06
709.968,1.4852104561499994e-06
720.029,1.4655799100399998e-06
730.004,1.4289737049100006e-06
739.972,1.3980103188100006e-06
750.011,1.3529628654199995e-06
