Wavelength (nm),Current (A)
349.973,5.213087869888886e-09
359.99,9.777269433e-09
370.003,1.560479285e-08
380.013,2.5233077934444458e-08
390.019,4.291360068555557e-08
400.022,6.666556406555554e-08
410.021,9.573438248555555e-08
420.016,1.317539677333333e-07
430.007,1.5843334658888892e-07
439.994,1.9535707005555555e-07
449.977,2.418915743333333e-07
460.035,2.8922378827777765e-07
470.01,3.3508941460000003e-07
479.98,3.843192259666666e-07
490.025,4.341960107e-07
499.985,4.772144465999999e-07
510.021,5.202928510666664e-07
519.972,5.533416403555557e-07
529.998,5.872956821222222e-07
540.019,6.115502690888887e-07
550.034,6.256941535222221e-07
559.965,6.473984924888886e-07
569.97,6.782386143444443e-07
579.97,6.913380712888888e-07
589.964,7.031438647222221e-07
600.032,7.19276796433333e-07
610.014,7.147802368333334e-07
619.991,6.955748430555556e-07
629.962,6.822031217111112e-07
640.006,6.804891554333331e-07
649.964,6.768850474222222e-07
659.996,6.563108607444445e-07
670.021,6.146850797777777e-07
680.039,5.069248681555553e-07
690.015,3.012230438666668e-07
700.014,1.2349631467777775e-07
710.006,4.147982896555555e-08
719.99,1.3669853853333333e-08
729.968,5.253682400222223e-09
740.018,2.688430209e-09
749.981,1.7886706863333323e-09
