Wavelength (nm),Current (A)
349.973,6.400368919333329e-09
359.99,1.0636417620444443e-08
370.003,1.670676130111112e-08
380.013,2.933668720555557e-08
390.019,4.892859460111112e-08
400.022,7.390378780555555e-08
410.021,1.0451014573333334e-07
420.016,1.3944556021111106e-07
430.007,1.612215071333334e-07
439.994,2.0046700897777785e-07
449.977,2.416269580555555e-07
460.035,2.835305306555556e-07
470.01,3.2290982109999987e-07
479.98,3.674666759333333e-07
490.025,4.055459626111109e-07
499.985,4.421974955222223e-07
510.021,4.732868417111112e-07
519.972,5.031266190666666e-07
529.998,5.288708972777777e-07
540.019,5.438084755777777e-07
550.034,5.554919056999999e-07
559.965,5.85182124788889e-07
569.97,6.025269894666668e-07
579.97,6.125612047222221e-07
589.964,6.278796799333336e-07
600.032,6.317605273111109e-07
610.014,6.197005356777778e-07
619.991,6.004208262111112e-07
629.962,5.932633484888888e-07
640.006,5.913612837222223e-07
649.964,5.795873736666666e-07
659.996,5.513550391888885e-07
670.021,5.174656793666668e-07
680.039,4.795039017444446e-07
690.015,4.968908601555556e-07
700.014,4.666886827333334e-07
710.006,4.115560014999999e-07
719.99,3.4393859913333336e-07
729.968,2.768672820666666e-07
740.018,2.1364691578888897e-07
749.981,1.5336325442222225e-07
