Wavelength (nm),Power (W)
350.005,1.1971189136e-07
360.018,1.38860136337e-07
370.028,1.5304122100800005e-07
380.034,1.9647224498699993e-07
390.036,2.6428193013999993e-07
400.035,3.434159707199999e-07
410.031,4.2587896984999986e-07
420.022,5.134064751299997e-07
430.009,5.574017430000001e-07
439.993,6.316215427299999e-07
449.972,7.264639560599996e-07
460.026,8.2266482706e-07
469.997,9.022840586499995e-07
479.963,9.9462102324e-07
490.005,1.08002722133e-06
499.962,1.1583239322300001e-06
509.993,1.2329160182099998e-06
520.02,1.2909948856499995e-06
529.963,1.3516649698900008e-06
539.98,1.38654460963e-06
549.992,1.41691603631e-06
559.998,1.4335336890399995e-06
570.0,1.4859549163000004e-06
579.995,1.4976220637500004e-06
589.986,1.5142024671199998e-06
599.97,1.5250527718699995e-06
610.028,1.49491629773e-06
620.001,1.43994139762e-06
629.968,1.4046107587900007e-06
640.008,1.3856964698300003e-06
649.963,1.3641603907600008e-06
659.991,1.3137719133600003e-06
670.012,1.2451051184400009e-06
680.026,1.1729102121400002e-06
690.032,1.2486550140099989e-06
700.032,1.2940560668299994e-06
710.026,1.3170676874700002e-06
720.012,1.3167467403200008e-06
729.991,1.30016095848e-06
739.964,1.2725113094900004e-06
750.007,1.2368265942e-06
