Wavelength (nm),Current (A)
349.973,4.198612279888889e-09
359.99,6.577571219444442e-09
370.003,1.0076568038555553e-08
380.013,1.725173147111111e-08
390.019,2.8137451062222214e-08
400.022,4.089603385e-08
410.021,5.6631840409999974e-08
420.016,7.559921504111111e-08
430.007,8.893783219222221e-08
439.994,1.1186974293333332e-07
449.977,1.3589676113333344e-07
460.035,1.6028481188888885e-07
470.01,1.8275791045555551e-07
479.98,2.0865989713333335e-07
490.025,2.3061314794444457e-07
499.985,2.528277025777778e-07
510.021,2.7076112006666674e-07
519.972,2.875022969999997e-07
529.998,3.0243840477777777e-07
540.019,3.116012954444444e-07
550.034,3.1934045654444447e-07
559.965,3.3659101906666664e-07
569.97,3.469623636222223e-07
579.97,3.5367665396666657e-07
589.964,3.6273886015555545e-07
600.032,3.644234389666667e-07
610.014,3.5489855500000003e-07
619.991,3.438225560444446e-07
629.962,3.3883997702222234e-07
640.006,3.359875151888888e-07
649.964,3.2710706758888867e-07
659.996,3.10185220211111e-07
670.021,2.9079415719999995e-07
680.039,2.714083443e-07
690.015,2.8193344780000006e-07
700.014,2.8603087873333326e-07
710.006,2.809085988555555e-07
719.99,2.671182113222222e-07
729.968,2.454584796777776e-07
740.018,2.1483009508888888e-07
749.981,1.7318712865555553e-07
