Wavelength (nm),Current (A)
349.973,7.984134308777778e-09
359.99,1.3286733825555556e-08
370.003,2.0855219322222226e-08
380.013,3.598480741777778e-08
390.019,5.807592340444445e-08
400.022,8.54126346144444e-08
410.021,1.1901802208888888e-07
420.016,1.575733367777777e-07
430.007,1.809854725444444e-07
439.994,2.241425098e-07
449.977,2.7043062574444456e-07
460.035,3.1822159841111096e-07
470.01,3.619010905555556e-07
479.98,4.120540737777778e-07
490.025,4.54578838311111e-07
499.985,4.967657327555553e-07
510.021,5.30956000233333e-07
519.972,5.623183065000002e-07
529.998,5.894128275111109e-07
540.019,6.032652483666663e-07
550.034,6.148400269333334e-07
559.965,6.465737559222225e-07
569.97,6.62012302022222e-07
579.97,6.706848276444447e-07
589.964,6.825069290111112e-07
600.032,6.791486225777779e-07
610.014,6.563519381999995e-07
619.991,6.35840212488889e-07
629.962,6.31453124111111e-07
640.006,6.333251682222223e-07
649.964,6.214523119222221e-07
659.996,5.834288983666668e-07
670.021,5.069321780666666e-07
680.039,3.5853685430000007e-07
690.015,2.0568627751111104e-07
700.014,9.401729075111112e-08
710.006,4.4473371120000004e-08
719.99,2.2219594945555548e-08
729.968,1.1085587606666665e-08
740.018,5.46552162111111e-09
749.981,2.8749616696666673e-09
