Wavelength (nm),Current (A)
349.973,3.560287168888889e-09
359.99,5.65211021111111e-09
370.003,8.887623650333334e-09
380.013,1.606826293111111e-08
390.019,2.753164171222223e-08
400.022,4.231618120333336e-08
410.021,6.144760947555552e-08
420.016,8.633294821666664e-08
430.007,1.0602760057999995e-07
439.994,1.3787196873333338e-07
449.977,1.7186587118888892e-07
460.035,2.0772199282222233e-07
470.01,2.4069001278888886e-07
479.98,2.784121296000001e-07
490.025,3.116923596888889e-07
499.985,3.4442524431111105e-07
510.021,3.717702510111112e-07
519.972,3.9681462872222203e-07
529.998,4.186649513555554e-07
540.019,4.3354107141111106e-07
550.034,4.436722447555555e-07
559.965,4.6789793382222237e-07
569.97,4.817514557444444e-07
579.97,4.867311074444444e-07
589.964,4.95156942511111e-07
600.032,4.971290646444445e-07
610.014,4.881278276333333e-07
619.991,4.790439250222222e-07
629.962,4.764722749222222e-07
640.006,4.715855868333334e-07
649.964,4.502792400444443e-07
659.996,4.125308566777776e-07
670.021,3.6970889696666673e-07
680.039,3.3095623652222223e-07
690.015,3.470272223777779e-07
700.014,3.4690320806666663e-07
710.006,3.374504621666667e-07
719.99,3.1784134521111105e-07
729.968,2.894967794222221e-07
740.018,2.49834324511111e-07
749.981,1.9734851207777775e-07
